"tweetid","user_display_name","tweet_text","clean_text","troll_or_not"
1128933813336367106,"CDT","CDT Daily News Updates 05/16/2019 - https://t.co/KpPI3n34fB","CDT Daily News Updates",0
1758524688,"长街暗渡","RT @problogger: quick tip: use the word 'Discover' rather than'Learn' in your titles: learn sounds like work, discover sounds easy/fun","RT quick tip use the word Discover rather thanLearn in your titles learn sounds like work discover sounds easyfun",1
1082356056209195009,"newtgingrich","#Trump opponents are wrong to predict economic gloom and doom https://t.co/OncZdzij9Z","#Trump opponents are wrong to predict economic gloom and doom",0
1157999102824554501,"sophia_yan","Protesters cutting off Gloucester Rd, a main avenue leading to cross-harbour tunnel to Kowloon and other parts of H… https://t.co/NdwyOSVh5k","Protesters cutting off Gloucester Rd a main avenue leading to crossharbour tunnel to Kowloon and other parts of H",0
1256584894941028353,"DSORennie","But we’re also seeing how close China came to disaster in Feb/March. One of 1st studies of serological antibody tes… https://t.co/muBYa8z62E","But were also seeing how close China came to disaster in FebMarch One of 1st studies of serological antibody tes",0
939475540037300225,"mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=","Man loses his wallet in Switzerland, gets it back completely untouched 10 years later http… https://t.co/0gNa64PYuA","Man loses his wallet in Switzerland gets it back completely untouched years later",1
796633369069109248,"阿丽木琴","PLAYMFS: #ptl imagine yuk &gt;_&lt; yewonshi","PLAYMFS #ptl imagine yuk gt_lt yewonshi",1
578174379109957632,"5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e","Well-behaved women seldom make history.  – Laurel Thatcher Ulrich","Wellbehaved women seldom make history Laurel Thatcher Ulrich",1
443935246070067200,"BoswinkSyri00","Hello to all Web designers. Do you use templates in your designs or do you strictly follow original design themes?","Hello to all Web designers Do you use templates in your designs or do you strictly follow original design themes",1
822300078870241280,"EricTrump","What an amazing day! @realDonaldTrump @MELANIATRUMP @DonaldJTrumpJr @IvankaTrump  @LaraLeaTrump @TiffanyATrump #MAGA https://t.co/vZhr7VUrUp","What an amazing day #MAGA",0
1101524943022497799,"James albert","Follow everyone who likes this 😍","Follow everyone who likes this",1
512033708988436480,"72de49f3d66d5f4d515cd29ab7f3ba9e5a164e448f7554c7486c3565b9101223","The Bible is very clear about one thing: Using politics to create fairness is a sin.","The Bible is very clear about one thing Using politics to create fairness is a sin",1
648217840747593728,"Detroit Daily News","Village seeks source of E.coli bacteria in waterway  #news","Village seeks source of Ecoli bacteria in waterway #news",1
861944908411797504,"Klausv","kikk3tta91 Hey! For security, we'd suggest deleting your tweet with the info. Could you DM us your account's usern… https://t.co/Uct7sUjWsw","kikk3tta91 Hey For security wed suggest deleting your tweet with the info Could you DM us your accounts usern",1
893293151556972544,"Politweecs","Trump gets rock-star welcome in W. Virginia ahead of 'very big announcement' https://t.co/s6WIU78VbU","Trump gets rockstar welcome in W Virginia ahead of very big announcement",1
588046483183644672,"cde269734cd6d0071e0862e85a60fac8c705d1af9cd786f3b71ea7a5bb2cc9fc","The only advantage of #Hillary is that she`s so ambitious but that`s not enough for being president #HillaryNoThnx","The only advantage of #Hillary is that shes so ambitious but thats not enough for being president #HillaryNoThnx",1
1300972986032435201,"WSJ","With remote teaching continuing this fall, parents are working on more permanent spaces for class. Here are tips fo… https://t.co/LzSL7Qy8nh","With remote teaching continuing this fall parents are working on more permanent spaces for class Here are tips fo",0
1029212268074917888,"teamlipei","Btw this is the job description if anyone interested....https://t.co/EGQy6HOTIs https://t.co/7N9BD6cMo2","Btw this is the job description if anyone interested",0
602910592391847938,"derrickmc","Teenage girl fucked, Sexy Babe Nude In Heels 508 Hot Janis and her naughty girl friends ge… http://t.co/9YXjbhm1ya http://t.co/Y3888r6g4M","Teenage girl fucked Sexy Babe Nude In Heels Hot Janis and her naughty girl friends ge",1
1296637132442869761,"washingtonpost","Former surgeon general: Biden will take covid briefings seriously and ask ""smart questions"" https://t.co/BD7JcOcGtR","Former surgeon general Biden will take covid briefings seriously and ask smart questions",0
1004030093835014144,"ChinaFile","Yin's suspected suicide came at a time when Chinese authorities have stepped up their inspection at troubled state-… https://t.co/muBYqdB8bo","Yins suspected suicide came at a time when Chinese authorities have stepped up their inspection at troubled state",0
1256497874063392768,"ulywang","@catecadell You may have missed the cases of hundreds of people nationwide who got prison sentences for selling realistic toy guns online.","You may have missed the cases of hundreds of people nationwide who got prison sentences for selling realistic toy guns online",0
872428458848210944,"Klausv","aestheticxethan 1. You're welcome! As for the other track, it could be due to some licensing agreements, that's wh… https://t.co/JnbCZaaqN3","aestheticxethan Youre welcome As for the other track it could be due to some licensing agreements thats wh",1
1265573774847508481,"YuanfenYang","China's foreign ministry likes to talk about tit-for-tat measures, but since so much of the British media is censor… https://t.co/sFsfrUutvy","Chinas foreign ministry likes to talk about titfortat measures but since so much of the British media is censor",0
931867787609468929,"6fxdBS7M0NZMGtUtKfOWYi4ekC5JErjXGP+gQN4ais=","16 long distance gifts that will bring you together in spirit https://t.co/jrjTv77ccF pic… https://t.co/E2PYdSjOeH","long distance gifts that will bring you together in spirit pic",1
870975970257358849,"春天里","#NRP  Help RT Please, satu RT sungguh berharga, Please help this unlucky carat https://t.co/tNeWPMV8Zl","#NRP Help RT Please satu RT sungguh berharga Please help this unlucky carat",1
865210086611922944,"Klausv","D_MartinFitness Hi there! Help's here. Can you let us know your device, operating system, and Spotify version? We'… https://t.co/Y9FKO6e8FH","D_MartinFitness Hi there Helps here Can you let us know your device operating system and Spotify version We",1
501433354441732096,"1ba3dfb527704f4836e67c0316b09d268e0c63300e5e1768fa648667ed156b8e","Idleness is the beginning of all psychology.What? Is psychology a vice?","Idleness is the beginning of all psychologyWhat Is psychology a vice",1
930074509469782016,"2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=","Want a cheap flight to Miami? Here's how to make that happen https://t.co/GbwlRGEAoF pic… https://t.co/ihalJHa0bN","Want a cheap flight to Miami Heres how to make that happen pic",1
888506661161357317,"Klausv","saggingpants RIP, maybe next time lol. 😴","saggingpants RIP maybe next time lol",1
707383274356629504,"evadou","ZTE has done remarkably well in the US for a Chinese tech company, but now success at risk after export block https://t.co/TrHutw9CcF","ZTE has done remarkably well in the US for a Chinese tech company but now success at risk after export block",0
943623858233446401,"W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=","Learn how Rolando Herrera moved to America at 15 and worked to start his own wine label in… https://t.co/MXM2aEED5s","Learn how Rolando Herrera moved to America at and worked to start his own wine label in",1
1300022277447323654,"washingtonpost","BLM activists, counterprotesters clash in Portland, leading to arrests https://t.co/FHLGdRKvCb","BLM activists counterprotesters clash in Portland leading to arrests",0
968634822519414790,"曲剑明","＠null It is 23:49 UTC now","null It is UTC now",1
1243384779698925568,"CrYjSA0JsuQUH01Xhc3I2ypIE1FUIDBQnk6S0M+lH8=","#MilesGuo  In addition to the rumor is a lie,  #MilesGuo  in the long run, Guo Wengui will never turn over!  #MilesGuo https://t.co/2xzIJOWghN","#MilesGuo In addition to the rumor is a lie #MilesGuo in the long run Guo Wengui will never turn over #MilesGuo",1
600396467937808384,"New Orleans Online","Barbecue Shrimp in the oven or atop the stove? Cooking Creole  #news","Barbecue Shrimp in the oven or atop the stove Cooking Creole #news",1
1037171309774622720,"ChinaFile","The Chairman of Everything is now also the Chairman of Everywhere and Everyone writes Geremie Barmé-… https://t.co/nxcs3i2GH7","The Chairman of Everything is now also the Chairman of Everywhere and Everyone writes Geremie Barmé",0
739964639455240192,"Gunslinger Girl","@salera_r I wouldn't be surprised if they really burnt the flag at convention.","I wouldn not be surprised if they really burnt the flag at convention",1
1288283607379959811,"politico","Those are observations Biden has made about Harris before.

But they take on new significance following our report… https://t.co/AI4oHedCpo","Those are observations Biden has made about Harris before But they take on new significance following our report",0
1096677843814227969,"levinxgood","Sofia Thank you for following me!!","Sofia Thank you for following me",1
929434987308507137,"mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=","The real reason hotels use white bedsheets https://t.co/oVA2P94wGY https://t.co/r9zb8cyIwW… https://t.co/P4YuvDsnXK","The real reason hotels use white bedsheets",1
1222846153739259904,"limlouisa","The lesson from my trip to China? Solomon Islands is not ready to deal with this giant Attn @graemeksmith… https://t.co/V3p8Adh6iU","The lesson from my trip to China Solomon Islands is not ready to deal with this giant Attn",0
1187928318521368576,"gadyepstein","@djc2272 @LouisaCGreve Yeah, when your defense is you don’t want to be compared with the Nazis that’s not a good indicator","Yeah when your defense is you dont want to be compared with the Nazis thats not a good indicator",0
964365825594425345,"曲剑明","＠null It is 06:05 CET now","null It is CET now",1
942529254100783107,"BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=","Guardiola to discuss new deal in summer as Man City plan dynasty https://t.co/rc0fT7bwjt","Guardiola to discuss new deal in summer as Man City plan dynasty",1
591432267848814593,"Girl Post","""I was leaving my house when a little girl asked me who is the witch that watches her play from my bedroom window"" -","I was leaving my house when a little girl asked me who is the witch that watches her play from my bedroom window",1
1263495418677284865,"NYGovCuomo","Each of us plays a role as we go forward.

What happens next depends on what we do. #NewYorkTough","Each of us plays a role as we go forward What happens next depends on what we do #NewYorkTough",0
1267922475792437251,"HongKongFP","CuMask+: Hongkongers all got free masks – here’s why is nobody wearing them 

https://t.co/yrcGXYqQ55 https://t.co/YpEFwsXZjU","CuMask Hongkongers all got free masks heres why is nobody wearing them",0
1302343281016270848,"CNN","Join @JakeTapper for a look at President Trump’s first term. CNN Special Report - Fight for the White House: Donald… https://t.co/WhHqikBFSW","Join for a look at President Trumps first term CNN Special Report Fight for the White House Donald",0
1248974923869106185,"seanhannity","AOC on VIRUS: US Must ‘Strip Profit Motive Out of Our Decisions’ to Promote ‘The Public Good’ https://t.co/OkZfahkmGr","AOC on VIRUS US Must Strip Profit Motive Out of Our Decisions to Promote The Public Good",0
1212717924344979456,"davidpaulk","The notice says the suspects will be “handled according to the law” and reminds the public that “the internet is not outside the law.” 3/","The notice says the suspects will be handled according to the law and reminds the public that the internet is not outside the law",0
976384418955771904,"ChinaFile","The Party is not necessarily the State, but the State must necessarily be the Party
https://t.co/KjHRT68TVM https://t.co/pj9NH0mSQw","The Party is not necessarily the State but the State must necessarily be the Party",0
717565015079927808,"ChinaRealTime","Heard in the Hutong: What do Chinese people think about the Apple-FBI data privacy battle? https://t.co/DmLZUxQWH6 https://t.co/Xap5i9KVwx","Heard in the Hutong What do Chinese people think about the AppleFBI data privacy battle",0
1244580129982070786,"newtgingrich","I'll be on Fox and Friends this morning at 7:30 am ET.  Watch on @FoxNews.","Ill be on Fox and Friends this morning at am ET Watch on FoxNews",0
665196818431545348,"San Francisco Daily","Three's not a crowd: A guide to who's left in Dems' debate  #politics","Threes not a crowd A guide to whos left in Dems debate #politics",1
293806469281882114,"ydaRmRIG6EQ+ksNz+n+K+1mwjePEuMuWSgZP1RQPjeo=","I just became the mayor of Cecyte Misiones on @foursquare! http://t.co/Gk74CvPd","I just became the mayor of Cecyte Misiones on",1
1272456737543487488,"michaelxpettis","...share of the benefits of demand-side measures in countries like the US must flow abroad.","share of the benefits of demandside measures in countries like the US must flow abroad",0
1287310206452600832,"S_Rabinovitch","@jcasal_wb Thanks, Julian. Interesting to hear that about Zimbabwe.","Thanks Julian Interesting to hear that about Zimbabwe",0
1233018408243015680,"FoxFriendsFirst","“OUR HEARTS BREAK FOR THEM”: Milwaukee’s mayor shares condolences as police pinpoint the motive behind the deadly s… https://t.co/yJzLhT7gxb","OUR HEARTS BREAK FOR THEM Milwaukees mayor shares condolences as police pinpoint the motive behind the deadly s",0
566626096230445056,"0f69ebeb238760cdfe0b254fd0505014d590d2f67f2637a3663f33589d80625c","sharing food with girlfriend.actually not! #ShowYourLoveIn4Words","sharing food with girlfriendactually not #ShowYourLoveIn4Words",1
1253578353870856192,"HongKongFP","BREAKING: Community service for ex-Hong Kong lawmaker convicted of assault after using loudhailer near cop… https://t.co/pabpeS9GI4","BREAKING Community service for exHong Kong lawmaker convicted of assault after using loudhailer near cop",0
271082897455325184,"billmaher","#LiberalAgenda @BarackObama  (video clip @HBO #RealTime)  http://t.co/6BNUslm2","#LiberalAgenda video clip #RealTime",0
1190244847757733888,"ByronYork","New NYT-Siena poll has Biden fourth in Iowa, behind Warren, Sanders, Buttigieg: https://t.co/eqDnMWN6QI https://t.co/SN48IPXMjW","New NYTSiena poll has Biden fourth in Iowa behind Warren Sanders Buttigieg",0
1148555969837838336,"GregPoling","@JamesKraska @pooja1487 @LyleJMorris TSA agents have the kind of discretion once reserved for kings and Popes. A co… https://t.co/UCs1DDtToN","TSA agents have the kind of discretion once reserved for kings and Popes A co",0
963015731213488128,"fMrwqkdc4ynxcGeaAiyOwTcqc26OddtQWiltu0GEZYE=","'Oh no!' South Korean skater suffers wardrobe malfunction https://t.co/H7qhNk6pou","Oh no South Korean skater suffers wardrobe malfunction",1
1116797923231186944,"curry fan","Follow everyone who likes this 🌹","Follow everyone who likes this",1
568765100451979265,"6bc894a47ce6d129977d728eaa91c21385129076a10879fb0b2e64390ef0faeb","they are the best! http://t.co/b2IHv2fc3Z they are the best!","they are the best they are the best",1
1300237043298177025,"HongKongFP","‘Much regrettable’: Hong Kong gov’t worker fined after dragging sofa into the sea in Tsuen Wan… https://t.co/l9vPVV9SHY","Much regrettable Hong Kong govt worker fined after dragging sofa into the sea in Tsuen Wan",0
1188876084772630530,"ezraklein","My bold plea for civility and bipartisan understanding is that the tangle of ethernet cables in that staged Trump p… https://t.co/oJLxSi5trl","My bold plea for civility and bipartisan understanding is that the tangle of ethernet cables in that staged Trump p",0
972155327914356736,"XzHowwDQl8O0rjrodxUPLzsBSk3tUWPkmbBSQwohhp4=","Pep Guardiola: Manchester City manager fined over yellow ribbon https://t.co/ZpxEsETJVI","Pep Guardiola Manchester City manager fined over yellow ribbon",1
1158021014116192261,"WeiDuCNA","Protestors now moving onto WTS and Kwun Tung. The goal is clearly to tire out the police. #antiELAB","Protestors now moving onto WTS and Kwun Tung The goal is clearly to tire out the police #antiELAB",0
945696114514251776,"kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=","Everything that has to happen before your plane can take off https://t.co/hrX9eT3uK6 pic… https://t.co/amuxv1pKYH","Everything that has to happen before your plane can take off pic",1
816790693939216384,"阿丽木琴","ItsFoodPorn: Red Velvet Ice Creams https://t.co/YP2siFqG7h","ItsFoodPorn Red Velvet Ice Creams",1
1297542372897759233,"WSJ","From @WSJopinion: Business Roundtable CEOs reject quick-hit, short-term capitalism. They believe that the health of… https://t.co/w7RJudhNVe","From Business Roundtable CEOs reject quickhit shortterm capitalism They believe that the health of",0
1295413166038495234,"SCMPNews","US further tightens restrictions on Huawei’s access to chips https://t.co/V2X6uA4BeA","US further tightens restrictions on Huaweis access to chips",0
1136421328381079552,"CDT","""Given all of the evidence, if you are just looking at government policy, I don’t hold out much hope for women’s ri… https://t.co/aj0u0SNJKG","Given all of the evidence if you are just looking at government policy I dont hold out much hope for womens ri",0
1266404867498704896,"damienics","@MariaRepnikova What is more accurate, propaganda or mouthpiece? You can't spell propaganda without PR.","What is more accurate propaganda or mouthpiece You can not spell propaganda without PR",0
934353869836038144,"dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=","Facebook plans to launch planes that will beam better Wi-Fi across the world http://tandl… https://t.co/nUSQb07YmM","Facebook plans to launch planes that will beam better WiFi across the world",1
1268551867560349705,"ByronYork","Wow. The effort to stifle dissenting views -- for our own safety, of course -- accelerates. https://t.co/tvM0X17hYV","Wow The effort to stifle dissenting views for our own safety of course accelerates",0
1266619753197481986,"stegersaurus","now justice secretary teresa cheng says she’s not worried about being sanctioned, bc HK officials did not weaken HK… https://t.co/ILrfF8UXAc","now justice secretary teresa cheng says shes not worried about being sanctioned bc HK officials did not weaken HK",0
1301198497245540352,"HongKongFP","[Recap] Ousted Hong Kong lawmaker Baggio Leung jailed for 4 weeks after court rejects appeal bid

https://t.co/iZej9ThTNY #HongKong","Recap Ousted Hong Kong lawmaker Baggio Leung jailed for weeks after court rejects appeal bid #HongKong",0
551470706018377728,"f8f41f3556b4a9a98183b6183e53e416d7e16390e29ac50e3ed18cade2fdbf3a","new dangerous situation around the Chernobyl NPP!! I beg to differ. #FukushimaAgain #Chernobyl2015","new dangerous situation around the Chernobyl NPP I beg to differ #FukushimaAgain #Chernobyl2015",1
917616865291071488,"kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=","Today's Lesson On Islam: #EducateYourselfOnIslam☪️🕌📚 #StopImportingIslam☪️🕌🚫 #StopBuildingMosques🕌🛑 #BanIslam☪️ #Islam💩🚫#BanShariaLaw☪️🚫 https://t.co/cNw1j1JF0D","Todays Lesson On Islam #EducateYourselfOnIslam #StopImportingIslam #StopBuildingMosques #BanIslam #Islam#BanShariaLaw",1
1244009906195369986,"Yaqiu","Never for a day have I regretted my decision to come to the land of the free, but  the sound of Mount Sinai hospita… https://t.co/VsOk4WWCnm","Never for a day have I regretted my decision to come to the land of the free but the sound of Mount Sinai hospita",0
1108502717230510082,"klustout","Signing off from #Christchurch. I hope to return again soon. 

This is a beautiful city of compassionate, creative… https://t.co/XoZTKtWo1k","Signing off from #Christchurch I hope to return again soon This is a beautiful city of compassionate creative",0
1280867858780733440,"karaswisher","I am not reposting this stuff in a toldja mood. So many other people have been saying this over and over for a long… https://t.co/4N9Lxbk3Ru","I am not reposting this stuff in a toldja mood So many other people have been saying this over and over for a long",0
939118535455969280,"zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=","Kate Middleton’s dressed-down outfit is perfect for chilly weather https://t.co/lK8WCmz2Om… https://t.co/z5jxEcPniK","Kate Middletons dresseddown outfit is perfect for chilly weather",1
1297712443377029120,"daveweigel","“Federal holiday” makes it specific, but one of the RNC’s speakers is South Dakota Gov. Kristi Noem, whose state ob… https://t.co/v3A4Ti9IWs","Federal holiday makes it specific but one of the RNCs speakers is South Dakota Gov Kristi Noem whose state ob",0
1289236222775353345,"NewYorker","The Borowitz Report: Donald Trump said that eliminating November from the calendar was “long overdue,” calling it “… https://t.co/wNe6XT3oGz","The Borowitz Report Donald Trump said that eliminating November from the calendar was long overdue calling it",0
743910506889568256,"Oakland Online","Jared Goff won't be Los Angeles Rams' starting quarterback  #sports","Jared Goff won not be Los Angeles Rams starting quarterback #sports",1
359386098465640449,"emiliya naum","I can't watch the video anymore...I might explode","I can not watch the video anymoreI might explode",1
620610170620502016,"60f0b63e612aa72961a991ed83ad3318ccaa22f9c343ea79bb199e364cf75867","http://t.co/Oyw48Og656 First day of changed diet n workout @dadsensei @GracielaCarneie @MaryHollmes @Void_If_Read @foodcarbomoya8 @kkdduubb","First day of changed diet n workout kkdduubb",1
618115664067325954,"derrickmc","Sexy naked women and nude girls, Wearing My Stockings And Suspenders Wanna Fuck Me 694 Hot… http://t.co/9UBBAhPazL http://t.co/iCbPYYzYjJ","Sexy naked women and nude girls Wearing My Stockings And Suspenders Wanna Fuck Me Hot",1
1301520325847384064,"supchinanews","Before the Cuban Missile Crisis eight years later, there was real fear during the First Taiwan Straits Crisis of 19… https://t.co/Cbb3klazmC","Before the Cuban Missile Crisis eight years later there was real fear during the First Taiwan Straits Crisis of",0
377239575451541504,"emiliya naum","I remember when everyone had a timeline account except for me..cause no one liked me then.. ha..no one still likes me..k bye","I remember when everyone had a timeline account except for mecause no one liked me then hano one still likes mek bye",1
645760576904413184,"Pigeon Today","@HuffingtonPost Hugh Dancy is so..normal 😀 I can't forget him in Hannibal....","Hugh Dancy is sonormal I can not forget him in Hannibal",1
578722398490357760,"New York City Today","Delays and Costs Agitate MTA Riders in a System ‘Bursting at the Seams’  #news","Delays and Costs Agitate MTA Riders in a System Bursting at the Seams #news",1
695253097216548865,"Lily Mann","Here's Why the 8-Hour Workday Doesn't Work: The traditional 9-to-5 schedule is an outdated and ineffective app... https://t.co/pv6UdEKjtV","Heres Why the Hour Workday Doesn not Work The traditional to schedule is an outdated and ineffective app",1
1299257682856034306,"ChannelNewsAsia","Referees 'damaging reputation' of Chinese football: State media https://t.co/PurJjBY5Ri https://t.co/iSv1DMdvWg","Referees damaging reputation of Chinese football State media",0
1250129010820071426,"xinwenxiaojie","@adrianbye Not denying that but the way they've been written about in some western media, you'd think they were all… https://t.co/tOtzdsPw2u","Not denying that but the way theyve been written about in some western media youd think they were all",0
1187582538052591616,"hebeipangzai","@RodBeck_ @phatmattbaker Thank you very much.","Thank you very much",0
1277761679397253123,"wongmjane","@freialobo Looks like the tweet is gone","Looks like the tweet is gone",0
589696827819077632,"New Orleans Online","Castroneves sets record in Long Beach qualifying  #sports","Castroneves sets record in Long Beach qualifying #sports",1
969295300157493248,"曲剑明","＠null It is 19:33 UTC now","null It is UTC now",1
796207772685783041,"阿丽木琴","PLAYMFS: #PTL T-ARA #TIAMO MUSIC VIDEO https://t.co/OoIpZmjvAm","PLAYMFS #PTL TARA #TIAMO MUSIC VIDEO",1
671190096331202560,"ccni","The pollution index is off the charts today in Beijing!! The air is seriously lethal!! https://t.co/jrTxCbj0FZ","The pollution index is off the charts today in Beijing The air is seriously lethal",0
961834468913770497,"曲剑明","＠null It is 05:27 UTC now","null It is UTC now",1
832224346999488512,"St. Louis Online","Like St. Louis County, Lincoln County has a sales tax hike for law enforcement on Apri... https://t.co/Mi7EKi5PYz https://t.co/DJ6p4uOHx8","Like St Louis County Lincoln County has a sales tax hike for law enforcement on Apri",1
927321980277280768,"W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=","Enjoy 30% off stays at this luxury resort in St. Lucia #OperationVacation https://t.co/4ktDXYBUsc… https://t.co/gO5S5hhahT","Enjoy off stays at this luxury resort in St Lucia #OperationVacation",1
1156926353855246336,"jeromeacohen","One wonders how people like Huang Qi muster the ideological, physical and emotional resources to fight the system,… https://t.co/bkndX0xujo","One wonders how people like Huang Qi muster the ideological physical and emotional resources to fight the system",0
1291052771802624001,"melissakchan","@MattSchrader_DC You ruined my Wednesday.","You ruined my Wednesday",0
621618473714778112,"7ca1009005708b6f4c4d25c1013ee0d5822494efc7a811000b62ee893e4d9855","http://t.co/ycTlJVmlQY This pre workout got my ears tingling. @xjoellew @j_69fr @MukyWorldPeace @sexysmileanne @Unstephable_ @K3MOSAB3_","This pre workout got my ears tingling K3MOSAB3_",1
618378058878181377,"462022323c7782684e32785dde1e9c880a422868e00ab4a21a88b4f7d85131f7","Early morning resistance workout ?? @pikachuvsdeath @Desknn @bethany_soap @johnasher @ava_anna @sophiejayne_xo @OnlyTheeKayCee @maddynaylor_","Early morning resistance workout maddynaylor_",1
956432699991891968,"l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","@wittenp @harjo111 @DarrellBryaneos @B75434425 @AdamSchiffCA @SenFeinstein @FoxNews 🗣🗣🗣🗣🗣

🚨🚨🚨🚨🚨
@SenSchumer hates America!
@ChuckSchumer hates America!
🚨🚨🚨🚨🚨

#SchumerShutdown
#SchumerSellout
#SchumerSurrender
#ReleaseTheMemo
#SchumerDACAShutdown
#Schumer
#NoDACA
#NoAmnesty

🚨🚨🚨🚨🚨

🗣🗣🗣🗣🗣","hates America hates America #SchumerShutdown #SchumerSellout #SchumerSurrender #ReleaseTheMemo #SchumerDACAShutdown #Schumer #NoDACA #NoAmnesty",1
776823516687585280,"J","Stewart-Haas hires Cole Custer to drive Xfinity Series car (The Associated Press): JOLIET, Ill. (AP) -- Stewa... https://t.co/EmYM0BDQep","StewartHaas hires Cole Custer to drive Xfinity Series car The Associated Press JOLIET Ill AP Stewa",1
1297234102123470848,"TheEconomist","Total assets among the top 10% of white earners is more than five times higher than among the top 10% of black earn… https://t.co/pb32eAaGJp","Total assets among the top of white earners is more than five times higher than among the top of black earn",0
725593307846340608,"puppet puppies","These People Are So Busy In Taking Pictures That They Forgot About Reflection&gt;&gt;&gt;https://t.co/YZ5tMzzE8V","These People Are So Busy In Taking Pictures That They Forgot About Reflectiongtgtgt",1
863881238788100099,"Klausv","OscarMattEliot Hey Oscar! Could you send your account's username and email address via DM? We'll check things out… https://t.co/EMjPFD3AlQ","OscarMattEliot Hey Oscar Could you send your accounts username and email address via DM Well check things out",1
1300664444314251265,"ChannelNewsAsia","South Korea prosecutors to announce on Tuesday if Samsung leader Jay Y. Lee will be indicted https://t.co/vIbsNdvOwS https://t.co/kV7c9Z4wxj","South Korea prosecutors to announce on Tuesday if Samsung leader Jay Y Lee will be indicted",0
1277741625922510849,"IvankaTrump","Congratulations to my friend @newtgingrich on your excellent, new book! Check it out ⬇️ https://t.co/F7J44W0eCw","Congratulations to my friend on your excellent new book Check it out",0
1225197187107299328,"meifongwriter","@AnthonyColes @amyyqin @elsiechenyi It goes great on cream cheese spread on bagels/ fried with peppercorns + those… https://t.co/qajzBKmELX","It goes great on cream cheese spread on bagels fried with peppercorns those",0
1215611248789938176,"ByronYork","@politico McConnell has said Senate impeachment trial will go six days a week. That means two of four Democratic fr… https://t.co/Nsec9cMTcz","McConnell has said Senate impeachment trial will go six days a week That means two of four Democratic fr",0
677378893356093440,"anthonytao","@MrRFH @beijingcream We'll miss you, The Den. https://t.co/WaSxm2Hisn","Well miss you The Den",0
1127900345345163265,"James albert","Sixers Bell Ringer: The Season is Over - National Basketball Association News - https://t.co/EAn13CM244","Sixers Bell Ringer The Season is Over National Basketball Association News",1
1297982649106075649,"NormOrnstein","@jamespmanley The penalty is a multimillion dollar settlement if the president resigns.","The penalty is a multimillion dollar settlement if the president resigns",0
1291046589604098048,"wongmjane","@siddharthks2010 This approach won’t work, as the app code of the feature is globally available, but the feature el… https://t.co/BHJUpQc8dJ","This approach wont work as the app code of the feature is globally available but the feature el",0
494876047716782080,"+lR0YpwVOLofarNh58bAYIXsdTj1hTHJebgrEB9TI3s=","Today stats: 5 followers, One unfollower and followed 5 people via http://t.co/q8XEWMGsR5","Today stats followers One unfollower and followed people via",1
1087490259301134336,"SenSanders","We have a president who is a racist.

Today we say to Trump: We aren't going back to more bigotry, discrimination a… https://t.co/OIPKEeCdOK","We have a president who is a racist Today we say to Trump We aren not going back to more bigotry discrimination a",0
537541766837055488,"f5fcef7b032f4e8bfd4eca3563218975954570676f70d92fee9926e586a12f46","Our great modern Republic.  May those who seek the blessings of its institutions and the protection #newyork","Our great modern Republic May those who seek the blessings of its institutions and the protection #newyork",1
1125713969115729921,"curry fan","😨Retweet if you follow back &amp;  Follow everyone who retweet or reply IFB on it.","Retweet if you follow back amp Follow everyone who retweet or reply IFB on it",1
945212634441404416,"dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=","Google's Santa Tracker is back so you can follow Santa's Christmas deliveries http://tandl… https://t.co/MyRzCEqdwp","Googles Santa Tracker is back so you can follow Santas Christmas deliveries",1
1171185100597448710,"MacroPoloChina","Propaganda in the New Era has:

(1) been increasingly controlled by Party rather than state bureaucracies; 
(2) rec… https://t.co/eGjoj59CQk","Propaganda in the New Era has been increasingly controlled by Party rather than state bureaucracies rec",0
1231931224353959936,"EmilyZFeng","Dr Aylward credits “role of the individual” in China’s quarantine. But my 80 yr old great aunt had no say when barr… https://t.co/6KqwzLoXR9","Dr Aylward credits role of the individual in Chinas quarantine But my yr old great aunt had no say when barr",0
1096219109824651269,"GregPoling","@BaharudinRMN @elinanoor @thejakartapost @DzirhanDefence That's like saying you'd prefer your house not to burn dow… https://t.co/ZsNVUWxDY4","Thats like saying youd prefer your house not to burn dow",0
798952652822478849,"阿丽木琴","PLAYMFS: #ptl on rt, jfb no mt ya","PLAYMFS #ptl on rt jfb no mt ya",1
